Timestamp,What is your age?,What is your Gender,What is your current city/town of residence?,Which of the following best describes your current diet?,How long have you been following your current diet? ,What was your main motivation for choosing your current diet? ,"How many times per week do you consume non-vegetarian foods (meat, fish, eggs)?",How many times per week do you consume vegetarian foods?,"When eating out, how difficult is it to find meals that fit your diet?","How confident are you that your current diet meets your nutritional needs? (1= not at all confident, 5= extremely confident)","How important are ethical or environmental concerns in your food choices? (1= not important, 5= extremely important)",Do you plan to change your dietary pattern in the next 12 months?,who?
2025-08-18 18:30:31.387756,38,Male,Pune,Eggetarian,1–5 years,Family Tradition,5,more,neutral,3,3,fuck no,Yash
2024-10-31 17:51:39.387756,18,Female,Pune,Non-Vegetarian,1–5 years,Taste preference,1-2,5,neutral,4,4,fuck no,Yash
2025-07-09 21:50:32.387756,23,Male,Pune,Non-Vegetarian,Less than 1 year,Health,Never,more,neutral,3,4,fuck no,Vedang
2025-05-08 14:36:20.387756,34,Female,Pune,Non-Vegetarian,1–5 years,Health,Never,more,easy,4,3,maybe,Tushar
2025-01-18 17:49:19.387756,21,Male,Pune,Vegetarian,Less than 1 year,Taste preference,Never,more,easy,5,4,maybe,Viraj
2025-01-23 09:29:46.387756,25,Male,Pune,Vegetarian,5-10 years,Taste preference,3-4,3-4,neutral,4,3,maybe,Vedang
2025-06-03 13:44:32.387756,51,Male,Pune,Vegetarian,1–5 years,Health,1-2,3-4,easy,1,3,yes,Viraj
2025-07-16 06:49:49.387756,24,Male,Pune,Vegetarian,5-10 years,Health,Never,1-2,difficult,3,4,fuck no,Viraj
2024-10-21 13:50:00.387756,19,Female,Pune,Non-Vegetarian,1–5 years,Health,Never,more,neutral,4,3,maybe,Yash
2025-09-28 07:47:59.387756,58,Male,Pune,Vegetarian,more than 10 years,Taste preference,5,more,easy,2,4,fuck no,Viraj
2025-03-25 11:00:46.393140,28,Male,Pune,Non-Vegetarian,1–5 years,Taste preference,1-2,more,difficult,5,3,fuck no,Yash
2025-05-16 03:21:05.393140,57,Female,Pune,Non-Vegetarian,Less than 1 year,Other,1-2,more,neutral,3,5,yes,Viraj
2024-11-10 12:44:13.393140,21,Male,Pune,Vegetarian,Less than 1 year,Taste preference,3-4,5,neutral,3,5,yes,Vedang
2025-07-23 17:47:48.393140,55,Male,Pune,Non-Vegetarian,more than 10 years,Taste preference,more,more,neutral,3,1,fuck no,Yash
2025-06-21 18:31:37.393140,65,Male,Pune,Vegetarian,Less than 1 year,Health,3-4,3-4,easy,5,1,fuck no,Vedang
2024-12-31 14:50:37.393140,51,Female,Pune,Non-Vegetarian,more than 10 years,Taste preference,more,1-2,neutral,5,5,maybe,Vedang
2025-03-05 19:07:59.393140,23,Male,Pune,Vegetarian,more than 10 years,Taste preference,Never,more,easy,3,4,fuck no,Tushar
2025-05-02 06:24:13.393140,52,Male,Pune,Vegetarian,more than 10 years,Taste preference,Never,more,neutral,3,5,fuck no,Tushar
2025-05-18 01:56:29.393140,42,Male,Pune,Vegetarian,1–5 years,Family Tradition,1-2,more,easy,5,5,maybe,Yash
2025-07-17 03:06:22.393140,54,Male,Pune,Vegan,1–5 years,Health,Never,1-2,neutral,5,3,fuck no,Yash
2025-08-10 14:44:30.393140,23,Female,Pune,Non-Vegetarian,5-10 years,Family Tradition,1-2,5,easy,5,3,fuck no,Vedang
2024-11-04 02:30:04.393140,32,Female,Pune,Vegetarian,more than 10 years,Health,Never,5,neutral,5,1,maybe,Vedang
2025-07-12 10:17:06.393140,48,Male,Pune,Non-Vegetarian,Less than 1 year,Taste preference,Never,more,easy,4,3,fuck no,Yash
2025-07-04 16:48:14.393140,49,Female,Pune,Vegetarian,more than 10 years,Other,1-2,more,easy,5,4,maybe,Viraj
2025-02-02 07:01:28.393140,59,Male,Pune,Vegetarian,1–5 years,Health,more,more,easy,3,4,fuck no,Viraj
2024-12-08 05:20:36.393140,51,Male,Pune,Vegetarian,Less than 1 year,Taste preference,3-4,more,easy,3,3,maybe,Tushar
2024-11-11 10:03:00.393140,65,Male,Pune,Other,Less than 1 year,Taste preference,3-4,1-2,neutral,5,5,fuck no,Yash
2024-12-09 14:00:34.393140,39,Male,Pune,Eggetarian,more than 10 years,Taste preference,Never,3-4,easy,2,5,maybe,Yash
2024-10-13 16:44:52.393140,37,Male,Pune,Non-Vegetarian,more than 10 years,Health,1-2,3-4,neutral,3,3,maybe,Vedang
2024-11-30 11:58:53.393140,47,Male,Pune,Vegetarian,1–5 years,Health,more,more,easy,5,4,fuck no,Viraj
2025-07-03 14:23:13.393140,45,Female,Pune,Vegan,more than 10 years,Health,1-2,more,neutral,3,5,yes,Yash
2025-06-30 21:44:40.393140,20,Female,Pune,Non-Vegetarian,more than 10 years,Health,Never,3-4,easy,4,3,fuck no,Vedang
2024-10-24 21:08:03.393140,22,Female,Pune,Vegetarian,Less than 1 year,Taste preference,Never,more,neutral,5,1,maybe,Viraj
2025-07-16 22:15:27.393140,63,Female,Pune,Non-Vegetarian,1–5 years,Family Tradition,1-2,more,neutral,5,1,fuck no,Yash
2025-05-28 06:30:12.393140,23,Male,Pune,Non-Vegetarian,more than 10 years,Health,5,5,easy,4,3,fuck no,Vedang
2025-06-17 01:37:47.393140,46,Male,Pune,Non-Vegetarian,more than 10 years,Health,Never,more,easy,4,3,fuck no,Vedang
2024-12-06 13:09:46.393140,26,Female,Pune,Vegetarian,Less than 1 year,Other,1-2,more,neutral,1,3,fuck no,Viraj
2024-12-30 15:54:30.393140,61,Male,Pune,Non-Vegetarian,more than 10 years,Health,5,more,neutral,3,3,maybe,Viraj
2025-02-27 17:13:47.393140,60,Male,Pune,Non-Vegetarian,1–5 years,Other,Never,5,difficult,5,4,fuck no,Vedang
2025-03-07 11:00:18.393140,31,Female,Pune,Non-Vegetarian,1–5 years,Family Tradition,3-4,more,easy,5,5,maybe,Yash
2025-06-23 17:08:53.393140,52,Female,Pune,Non-Vegetarian,more than 10 years,Health,1-2,more,neutral,5,5,yes,Vedang
2025-03-30 11:02:20.393140,59,Male,Pune,Vegetarian,more than 10 years,Taste preference,Never,more,easy,3,4,fuck no,Yash
2025-08-12 16:58:38.393140,28,Male,Pune,Non-Vegetarian,Less than 1 year,Taste preference,3-4,more,neutral,4,3,maybe,Viraj
2025-03-23 10:30:17.393140,62,Female,Pune,Non-Vegetarian,more than 10 years,Health,Never,1-2,easy,4,4,fuck no,Viraj
2025-03-16 21:26:29.393140,41,Female,Pune,Non-Vegetarian,Less than 1 year,Health,Never,more,neutral,5,3,maybe,Yash
2024-12-23 11:48:31.393140,46,Female,Pune,Non-Vegetarian,Less than 1 year,Health,1-2,5,neutral,3,4,fuck no,Viraj
2025-08-28 16:13:07.393140,33,Male,Pune,Vegetarian,1–5 years,Family Tradition,5,1-2,easy,4,3,maybe,Vedang
2025-03-31 14:54:57.393140,18,Female,Pune,Vegetarian,more than 10 years,Taste preference,3-4,more,difficult,4,4,fuck no,Viraj
2025-08-28 09:02:41.393140,35,Male,Pune,Non-Vegetarian,1–5 years,Other,3-4,3-4,easy,1,3,fuck no,Yash
2025-06-19 19:28:43.393140,40,Female,Pune,Vegan,Less than 1 year,Family Tradition,1-2,3-4,neutral,4,5,maybe,Yash
2025-03-04 16:56:01.393140,18,Female,Pune,Non-Vegetarian,more than 10 years,Health,1-2,3-4,easy,4,1,fuck no,Viraj
2025-07-17 13:14:52.393140,29,Male,Pune,Non-Vegetarian,Less than 1 year,Health,1-2,1-2,easy,5,4,yes,Yash
2025-07-23 14:23:18.393140,33,Female,Pune,Non-Vegetarian,more than 10 years,Health,more,3-4,difficult,2,3,yes,Yash
2025-01-06 12:19:17.393140,20,Male,Pune,Non-Vegetarian,1–5 years,Taste preference,Never,more,easy,5,5,maybe,Yash
2025-05-27 07:57:28.393140,42,Female,Pune,Non-Vegetarian,1–5 years,Health,1-2,more,easy,4,3,yes,Yash
2025-05-16 23:58:59.393140,56,Prefer not to say,Pune,Eggetarian,more than 10 years,Other,5,more,easy,5,4,maybe,Vedang
2025-02-24 17:11:35.393140,26,Male,Pune,Non-Vegetarian,more than 10 years,Ethics/Religious Beliefs,more,5,easy,3,5,maybe,Yash
2025-06-29 22:59:57.393140,63,Female,Pune,Vegetarian,Less than 1 year,Health,Never,5,easy,3,5,fuck no,Yash
2025-04-18 03:12:33.393140,54,Male,Pune,Vegan,1–5 years,Health,1-2,more,easy,5,3,yes,Tushar
2024-10-09 22:34:51.393140,50,Male,Pune,Non-Vegetarian,more than 10 years,Health,Never,3-4,easy,4,4,maybe,Yash
2024-11-02 19:47:16.393140,19,Female,Pune,Vegetarian,1–5 years,Other,Never,more,easy,4,3,fuck no,Viraj
2025-02-27 00:41:40.393140,54,Male,Pune,Vegetarian,more than 10 years,Family Tradition,3-4,5,neutral,3,3,fuck no,Yash
2025-03-11 15:39:44.393140,40,Prefer not to say,Pune,Vegetarian,more than 10 years,Taste preference,1-2,more,easy,3,5,fuck no,Viraj
2025-04-14 19:54:55.393140,45,Female,Pune,Non-Vegetarian,Less than 1 year,Health,1-2,5,easy,5,3,yes,Yash
2025-04-18 23:57:41.393140,63,Male,Pune,Non-Vegetarian,1–5 years,Health,1-2,1-2,neutral,3,3,yes,Viraj
2025-05-15 21:35:30.393140,61,Female,Pune,Vegetarian,more than 10 years,Family Tradition,Never,more,difficult,3,2,fuck no,Yash
2025-03-22 05:07:58.393140,22,Female,Pune,Non-Vegetarian,more than 10 years,Family Tradition,5,more,difficult,4,2,maybe,Tushar
2025-03-02 06:49:22.393140,40,Male,Pune,Non-Vegetarian,5-10 years,Taste preference,Never,more,neutral,1,3,maybe,Tushar
2024-12-06 09:17:40.396215,36,Female,Pune,Vegetarian,Less than 1 year,Health,5,more,neutral,3,3,fuck no,Viraj
2025-01-24 08:55:14.396215,36,Male,Pune,Vegetarian,more than 10 years,Health,1-2,more,neutral,2,2,maybe,Vedang
2025-04-29 22:58:57.396215,56,Male,Pune,Non-Vegetarian,more than 10 years,Health,3-4,more,neutral,3,3,fuck no,Yash
2025-03-05 23:35:43.396215,31,Female,Pune,Non-Vegetarian,Less than 1 year,Family Tradition,Never,more,neutral,3,3,yes,Yash
2025-04-02 22:32:04.396215,39,Female,Pune,Vegetarian,Less than 1 year,Taste preference,1-2,more,easy,5,4,fuck no,Viraj
2025-07-04 11:14:08.396215,32,Male,Pune,Eggetarian,Less than 1 year,Taste preference,1-2,5,neutral,3,2,yes,Viraj
2024-11-27 15:10:03.396215,58,Male,Pune,Vegetarian,5-10 years,Ethics/Religious Beliefs,1-2,more,easy,5,3,maybe,Yash
2025-05-14 22:40:53.396215,31,Prefer not to say,Pune,Non-Vegetarian,Less than 1 year,Health,3-4,5,neutral,5,5,yes,Viraj
2025-06-14 19:03:05.396215,22,Male,Pune,Non-Vegetarian,Less than 1 year,Health,Never,more,neutral,5,4,maybe,Viraj
2024-11-11 15:43:05.396215,45,Female,Pune,Vegetarian,more than 10 years,Health,1-2,more,difficult,1,5,fuck no,Yash
2025-07-31 10:52:53.396215,42,Female,Pune,Non-Vegetarian,Less than 1 year,Family Tradition,more,more,easy,5,3,yes,Viraj
2025-04-08 17:31:43.396215,48,Male,Pune,Non-Vegetarian,Less than 1 year,Health,1-2,5,neutral,3,3,fuck no,Viraj
2025-08-21 16:31:38.396215,37,Female,Pune,Vegetarian,Less than 1 year,Ethics/Religious Beliefs,Never,more,difficult,4,4,maybe,Viraj
2025-07-22 02:40:15.396215,24,Female,Pune,Eggetarian,5-10 years,Taste preference,5,3-4,easy,4,4,maybe,Yash
2024-10-24 07:12:21.396834,39,Female,Pune,Non-Vegetarian,more than 10 years,Taste preference,more,3-4,neutral,3,3,fuck no,Tushar
2025-05-06 23:58:07.396834,43,Male,Pune,Vegetarian,Less than 1 year,Taste preference,1-2,more,difficult,4,4,yes,Viraj
2025-05-01 02:33:56.396834,62,Female,Pune,Non-Vegetarian,more than 10 years,Health,1-2,5,neutral,4,4,fuck no,Yash
2024-12-18 02:24:32.396834,42,Male,Pune,Non-Vegetarian,more than 10 years,Taste preference,3-4,3-4,difficult,4,3,fuck no,Vedang
2025-06-28 19:06:13.396834,30,Male,Pune,Non-Vegetarian,more than 10 years,Health,Never,more,neutral,4,5,yes,Vedang
2025-07-01 11:04:57.396834,24,Male,Pune,Non-Vegetarian,Less than 1 year,Family Tradition,1-2,3-4,easy,4,5,fuck no,Yash
2025-08-22 12:27:21.396834,45,Male,Pune,Eggetarian,Less than 1 year,Family Tradition,1-2,more,easy,3,5,yes,Yash
2025-07-10 07:01:56.396834,21,Male,Pune,Vegetarian,1–5 years,Health,Never,more,neutral,3,1,yes,Viraj
2024-10-09 07:00:11.396834,57,Female,Pune,Vegetarian,5-10 years,Other,Never,3-4,neutral,4,4,maybe,Vedang
2024-11-26 01:58:33.396834,56,Female,Pune,Non-Vegetarian,more than 10 years,Health,1-2,more,easy,4,4,fuck no,Yash
2024-11-23 11:12:23.396834,32,Male,Pune,Non-Vegetarian,more than 10 years,Health,Never,more,easy,4,5,yes,Tushar
2024-12-04 12:11:36.396834,26,Female,Pune,Non-Vegetarian,Less than 1 year,Other,more,5,easy,4,4,fuck no,Vedang
2024-11-18 00:26:47.396834,18,Male,Pune,Vegetarian,1–5 years,Other,1-2,3-4,difficult,4,3,fuck no,Yash
2025-06-15 09:12:41.396834,37,Male,Pune,Non-Vegetarian,more than 10 years,Family Tradition,3-4,more,easy,5,5,fuck no,Vedang
2025-04-11 00:51:15.396834,23,Male,Pune,Vegetarian,Less than 1 year,Taste preference,more,5,easy,4,3,maybe,Yash
2025-05-23 10:47:37.396834,41,Male,Pune,Non-Vegetarian,1–5 years,Ethics/Religious Beliefs,Never,3-4,neutral,4,3,maybe,Yash
2025-01-20 02:09:07.396834,49,Female,Pune,Non-Vegetarian,Less than 1 year,Health,5,3-4,neutral,3,4,maybe,Viraj
2025-01-29 04:41:53.396834,37,Female,Pune,Vegetarian,Less than 1 year,Health,1-2,more,neutral,4,3,maybe,Tushar
2025-05-26 23:58:56.396834,28,Male,Pune,Vegetarian,more than 10 years,Health,5,3-4,easy,2,4,maybe,Yash
2025-03-16 12:16:16.396834,40,Male,Pune,Non-Vegetarian,1–5 years,Taste preference,Never,more,neutral,3,5,yes,Yash
2025-09-09 12:33:05.396834,61,Female,Pune,Vegetarian,Less than 1 year,Health,Never,5,neutral,3,4,fuck no,Yash
2025-08-22 03:27:37.396834,34,Female,Pune,Non-Vegetarian,1–5 years,Family Tradition,Never,more,easy,4,5,maybe,Yash
2025-01-02 17:58:37.396834,37,Male,Pune,Vegetarian,Less than 1 year,Health,3-4,more,neutral,4,2,maybe,Yash
2024-11-13 22:56:07.396834,35,Female,Pune,Vegetarian,Less than 1 year,Health,1-2,3-4,difficult,5,2,yes,Yash
2024-12-16 19:43:52.396834,47,Male,Pune,Vegetarian,Less than 1 year,Taste preference,1-2,more,neutral,4,5,yes,Viraj
2025-01-18 17:25:49.396834,40,Female,Pune,Non-Vegetarian,Less than 1 year,Other,1-2,1-2,easy,3,2,fuck no,Tushar
2025-05-25 04:05:35.396834,64,Female,Pune,Non-Vegetarian,1–5 years,Taste preference,3-4,more,easy,4,5,fuck no,Viraj
2025-09-15 04:02:12.396834,51,Female,Pune,Other,1–5 years,Taste preference,3-4,more,difficult,3,4,yes,Yash
2025-01-06 10:58:18.396834,48,Female,Pune,Non-Vegetarian,more than 10 years,Health,Never,3-4,neutral,4,1,maybe,Yash
2025-03-05 06:25:06.396834,62,Male,Pune,Eggetarian,1–5 years,Health,Never,more,easy,4,4,maybe,Yash
2025-09-06 09:43:58.396834,59,Male,Pune,Other,1–5 years,Taste preference,3-4,more,neutral,3,4,maybe,Viraj
2024-11-12 14:17:30.396834,50,Female,Pune,Non-Vegetarian,1–5 years,Taste preference,1-2,more,easy,4,4,fuck no,Yash
2025-03-16 06:31:32.396834,41,Female,Pune,Vegetarian,Less than 1 year,Health,more,more,easy,5,4,maybe,Tushar
2025-03-13 16:07:28.396834,41,Female,Pune,Non-Vegetarian,5-10 years,Family Tradition,3-4,more,difficult,5,3,maybe,Viraj
2025-01-07 04:15:24.396834,23,Female,Pune,Vegan,1–5 years,Family Tradition,1-2,1-2,neutral,4,5,fuck no,Viraj
2025-05-22 10:48:19.396834,63,Male,Pune,Vegetarian,more than 10 years,Taste preference,3-4,3-4,neutral,3,3,maybe,Vedang
2025-06-28 10:34:51.396834,44,Male,Pune,Other,1–5 years,Health,1-2,more,easy,3,5,maybe,Yash
2024-10-07 11:33:08.396834,47,Male,Pune,Eggetarian,1–5 years,Ethics/Religious Beliefs,Never,1-2,neutral,4,4,fuck no,Viraj
2025-04-11 11:42:09.396834,29,Female,Pune,Vegetarian,Less than 1 year,Taste preference,1-2,more,easy,3,4,fuck no,Viraj
2025-01-13 07:06:34.396834,34,Male,Pune,Non-Vegetarian,more than 10 years,Other,Never,more,easy,4,4,fuck no,Tushar
2024-11-11 06:54:15.396834,61,Male,Pune,Non-Vegetarian,more than 10 years,Health,3-4,more,neutral,3,3,yes,Viraj
2025-08-26 10:35:35.396834,39,Female,Pune,Non-Vegetarian,more than 10 years,Family Tradition,1-2,1-2,easy,5,3,fuck no,Yash
2025-04-16 13:22:07.396834,52,Female,Pune,Non-Vegetarian,1–5 years,Health,Never,5,easy,2,4,yes,Vedang
2025-01-12 05:45:59.396834,55,Female,Pune,Eggetarian,Less than 1 year,Health,Never,5,easy,5,4,maybe,Yash
2024-10-23 18:25:06.396834,38,Female,Pune,Vegetarian,more than 10 years,Health,Never,3-4,easy,1,2,fuck no,Yash
2025-02-28 08:24:14.396834,60,Female,Pune,Vegetarian,Less than 1 year,Health,Never,more,easy,4,1,fuck no,Vedang
2025-08-04 20:17:14.396834,34,Male,Pune,Vegetarian,more than 10 years,Health,3-4,more,neutral,3,4,fuck no,Vedang
2025-01-10 08:55:23.396834,63,Female,Pune,Non-Vegetarian,Less than 1 year,Other,1-2,5,easy,4,3,fuck no,Tushar
2024-11-10 14:02:09.396834,44,Prefer not to say,Pune,Vegetarian,Less than 1 year,Health,Never,more,difficult,1,3,maybe,Viraj
2024-12-18 08:10:22.396834,43,Female,Pune,Vegetarian,Less than 1 year,Family Tradition,Never,1-2,neutral,5,5,fuck no,Yash
2025-06-29 14:58:17.396834,25,Female,Pune,Non-Vegetarian,1–5 years,Family Tradition,5,5,easy,4,3,maybe,Yash
2024-12-14 02:47:17.396834,45,Male,Pune,Vegetarian,Less than 1 year,Health,Never,more,neutral,3,5,maybe,Viraj
2024-10-06 09:13:25.396834,23,Female,Pune,Non-Vegetarian,5-10 years,Taste preference,more,more,difficult,4,3,maybe,Yash
2025-07-20 02:59:31.396834,61,Male,Pune,Vegetarian,Less than 1 year,Health,Never,3-4,easy,4,5,fuck no,Viraj
2025-03-07 09:24:11.396834,41,Female,Pune,Vegetarian,Less than 1 year,Health,Never,more,neutral,3,3,fuck no,Vedang
2025-09-24 04:11:45.396834,35,Male,Pune,Vegetarian,Less than 1 year,Health,Never,more,neutral,5,3,fuck no,Yash
2025-03-25 01:17:03.396834,25,Male,Pune,Non-Vegetarian,Less than 1 year,Health,Never,more,neutral,3,4,yes,Viraj
2024-11-27 19:33:35.396834,38,Female,Pune,Vegetarian,Less than 1 year,Taste preference,more,3-4,easy,3,5,fuck no,Yash
2025-04-02 05:18:17.396834,61,Male,Pune,Non-Vegetarian,more than 10 years,Health,3-4,3-4,easy,4,4,yes,Viraj
2025-06-02 23:32:20.396834,32,Male,Pune,Non-Vegetarian,5-10 years,Taste preference,1-2,more,neutral,2,5,yes,Yash
2024-11-21 01:55:58.396834,32,Male,Pune,Non-Vegetarian,1–5 years,Taste preference,Never,more,easy,3,5,yes,Tushar
2024-11-14 11:51:40.396834,43,Female,Pune,Non-Vegetarian,1–5 years,Health,Never,5,easy,5,4,maybe,Vedang
2025-07-12 14:08:43.396834,41,Female,Pune,Non-Vegetarian,5-10 years,Health,1-2,more,easy,3,4,maybe,Viraj
2024-12-10 00:35:11.396834,51,Male,Pune,Non-Vegetarian,1–5 years,Health,Never,more,neutral,3,3,yes,Vedang
2025-08-15 22:01:16.396834,55,Female,Pune,Non-Vegetarian,more than 10 years,Taste preference,3-4,more,neutral,5,4,fuck no,Tushar
2025-09-09 18:54:36.396834,35,Female,Pune,Vegan,more than 10 years,Other,3-4,5,neutral,3,4,maybe,Yash
2025-05-16 21:14:14.396834,43,Male,Pune,Non-Vegetarian,Less than 1 year,Health,Never,1-2,neutral,4,4,maybe,Yash
2025-02-11 06:27:52.396834,58,Female,Pune,Non-Vegetarian,1–5 years,Health,1-2,more,difficult,5,3,yes,Yash
2025-09-08 00:59:08.396834,32,Female,Pune,Other,Less than 1 year,Health,1-2,more,easy,4,5,maybe,Tushar
2025-09-12 21:20:03.396834,23,Female,Pune,Vegetarian,1–5 years,Taste preference,Never,more,easy,3,3,yes,Vedang
2024-10-19 19:57:07.396834,59,Male,Pune,Vegetarian,more than 10 years,Health,5,more,easy,1,3,fuck no,Viraj
2025-05-11 05:05:58.396834,59,Male,Pune,Non-Vegetarian,Less than 1 year,Taste preference,5,more,neutral,4,3,fuck no,Tushar
2025-03-26 20:52:42.396834,49,Female,Pune,Non-Vegetarian,5-10 years,Health,more,more,difficult,5,4,fuck no,Viraj
2025-07-18 15:21:46.396834,30,Male,Pune,Vegetarian,more than 10 years,Other,Never,3-4,easy,4,3,maybe,Yash
2025-02-20 12:07:27.396834,29,Male,Pune,Non-Vegetarian,more than 10 years,Health,1-2,1-2,neutral,3,2,maybe,Viraj
2025-07-27 07:19:55.396834,63,Male,Pune,Vegetarian,1–5 years,Ethics/Religious Beliefs,3-4,3-4,difficult,3,5,fuck no,Yash
2025-04-17 08:27:16.396834,21,Female,Pune,Vegetarian,Less than 1 year,Taste preference,1-2,more,neutral,4,4,fuck no,Yash
2025-05-08 00:05:58.396834,32,Female,Pune,Non-Vegetarian,Less than 1 year,Health,3-4,3-4,neutral,3,5,fuck no,Tushar
2025-01-18 19:22:18.396834,22,Female,Pune,Vegetarian,1–5 years,Taste preference,Never,more,easy,2,3,fuck no,Yash
2025-02-28 05:03:25.400392,32,Male,Pune,Vegan,more than 10 years,Health,Never,3-4,difficult,4,4,fuck no,Tushar
2025-01-27 13:31:08.400392,33,Male,Pune,Non-Vegetarian,Less than 1 year,Taste preference,3-4,3-4,neutral,5,3,fuck no,Vedang
2025-02-23 04:49:58.400392,49,Male,Pune,Non-Vegetarian,1–5 years,Health,5,5,difficult,3,4,fuck no,Viraj
2025-04-12 21:43:54.400392,30,Female,Pune,Eggetarian,Less than 1 year,Taste preference,3-4,more,neutral,3,4,fuck no,Vedang
2025-05-31 07:20:55.400392,57,Male,Pune,Non-Vegetarian,Less than 1 year,Taste preference,3-4,3-4,neutral,3,4,fuck no,Vedang
2025-09-09 00:28:28.400392,55,Female,Pune,Non-Vegetarian,Less than 1 year,Health,Never,more,neutral,5,1,maybe,Yash
2024-11-05 11:14:15.400392,47,Female,Pune,Vegetarian,1–5 years,Ethics/Religious Beliefs,1-2,more,neutral,3,5,maybe,Yash
2025-04-25 04:20:43.400392,30,Female,Pune,Vegetarian,Less than 1 year,Health,Never,more,neutral,2,3,yes,Viraj
2025-06-14 03:36:17.400392,57,Male,Pune,Vegetarian,Less than 1 year,Family Tradition,3-4,1-2,easy,3,5,fuck no,Viraj
2025-06-11 16:58:37.400392,23,Female,Pune,Vegetarian,Less than 1 year,Health,3-4,5,easy,3,4,fuck no,Yash
2025-05-17 00:02:38.400392,56,Male,Pune,Vegetarian,1–5 years,Health,1-2,more,easy,5,4,fuck no,Yash
2024-10-04 14:03:38.400392,59,Female,Pune,Vegetarian,1–5 years,Taste preference,1-2,5,neutral,4,4,fuck no,Yash
2024-11-18 15:04:45.400392,39,Female,Pune,Non-Vegetarian,more than 10 years,Health,1-2,more,easy,5,5,fuck no,Vedang
2025-09-07 06:16:00.400392,19,Female,Pune,Vegetarian,Less than 1 year,Health,5,1-2,easy,5,5,fuck no,Yash
2025-06-25 11:00:18.400392,54,Female,Pune,Eggetarian,more than 10 years,Ethics/Religious Beliefs,1-2,5,difficult,4,4,yes,Yash
2024-10-26 14:31:23.400392,20,Male,Pune,Non-Vegetarian,Less than 1 year,Family Tradition,1-2,more,easy,5,4,yes,Vedang
2025-09-03 22:35:29.400392,50,Male,Pune,Vegetarian,1–5 years,Family Tradition,3-4,more,neutral,4,5,yes,Yash
2025-02-18 13:11:14.400392,19,Female,Pune,Vegetarian,more than 10 years,Health,1-2,more,neutral,4,3,fuck no,Yash
2025-08-05 12:06:28.400392,42,Female,Pune,Non-Vegetarian,1–5 years,Family Tradition,1-2,3-4,easy,5,2,fuck no,Yash
2025-08-06 03:42:01.400392,53,Male,Pune,Non-Vegetarian,Less than 1 year,Family Tradition,1-2,3-4,neutral,2,3,yes,Viraj
2024-12-07 17:59:59.400392,52,Male,Pune,Vegetarian,Less than 1 year,Other,3-4,more,difficult,3,3,maybe,Tushar
2024-10-14 19:04:58.400392,24,Male,Pune,Eggetarian,Less than 1 year,Taste preference,3-4,5,neutral,4,3,maybe,Vedang
2024-11-27 01:39:05.400392,27,Male,Pune,Non-Vegetarian,more than 10 years,Health,Never,more,easy,3,5,maybe,Viraj
2025-01-15 05:05:04.400392,43,Female,Pune,Vegetarian,1–5 years,Taste preference,1-2,1-2,neutral,5,4,maybe,Yash
2024-10-13 03:12:18.400392,53,Female,Pune,Non-Vegetarian,more than 10 years,Taste preference,1-2,more,difficult,3,5,maybe,Yash
2025-04-30 06:46:15.400392,19,Male,Pune,Other,Less than 1 year,Other,5,3-4,neutral,4,5,maybe,Yash
2025-06-10 10:21:45.400392,24,Male,Pune,Vegetarian,more than 10 years,Taste preference,3-4,3-4,neutral,4,3,yes,Vedang
2025-02-22 13:32:11.400392,45,Female,Pune,Non-Vegetarian,1–5 years,Taste preference,1-2,more,neutral,3,3,maybe,Yash
2025-03-26 23:15:00.400392,22,Female,Pune,Non-Vegetarian,1–5 years,Health,1-2,5,neutral,5,3,fuck no,Viraj
2025-03-10 12:06:08.400392,45,Female,Pune,Non-Vegetarian,1–5 years,Health,1-2,1-2,neutral,5,5,fuck no,Vedang
2025-08-04 01:04:41.400392,24,Male,Pune,Non-Vegetarian,Less than 1 year,Taste preference,Never,5,neutral,3,5,fuck no,Tushar
2025-01-21 18:17:08.400392,20,Male,Pune,Vegetarian,1–5 years,Health,Never,more,easy,4,4,fuck no,Yash
